index,KTH Library,South-East Gallery,North Gallery,South Gallery,Ångdomen,Newton,Day of Year,Day of Week,Days Until Exam,Event,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m,day,opening_hour,closing_hour,is_open
2025-01-03 08:40:00,,,,,,,2,4,5,Holyday,-5.933333333333334,0.0,11.866666666666944,201.0,Friday,10,14,1
2025-01-03 08:50:00,,,,,,,2,4,5,Holyday,-5.816666666666667,0.0,11.68333333333361,203.0,Friday,10,14,1
2025-01-03 09:00:00,,,,,,,2,4,5,Holyday,-5.7,0.0,11.500000000000277,205.0,Friday,10,14,1
2025-01-03 09:10:00,,,,,,,2,4,5,Holyday,-5.55,0.0,10.483333333333334,200.83333333333334,Friday,10,14,1
2025-01-03 09:20:00,,,,,,,2,4,5,Holyday,-5.4,0.0,9.466666666666667,196.66666666666666,Friday,10,14,1
2025-01-03 09:30:00,,,,,,,2,4,5,Holyday,-5.25,0.0,8.45,192.5,Friday,10,14,1
2025-01-03 09:40:00,,,,,,,2,4,5,Holyday,-5.1000000000000005,0.0,7.433333333333334,188.33333333333334,Friday,10,14,1
2025-01-03 09:50:00,,,,,,,2,4,5,Holyday,-4.95,0.0,6.416666666666667,184.16666666666666,Friday,10,14,1
2025-01-03 10:00:00,,,,,,,2,4,5,Holyday,-4.8,0.0,5.4,180.0,Friday,10,14,1
2025-01-03 10:10:00,,,,,,,2,4,5,Holyday,-4.6500000000002775,0.0,5.4,168.33333333333334,Friday,10,14,1
2025-01-03 10:20:00,,,,,,,2,4,5,Holyday,-4.500000000000278,0.0,5.4,156.66666666666666,Friday,10,14,1
2025-01-03 10:30:00,,,,,,,2,4,5,Holyday,-4.350000000000278,0.0,5.4,145.0,Friday,10,14,1
2025-01-03 10:40:00,,,,,,,2,4,5,Holyday,-4.200000000000277,0.0,5.4,133.33333333333334,Friday,10,14,1
2025-01-03 10:50:00,,,,,,,2,4,5,Holyday,-4.050000000000278,0.0,5.4,121.66666666666666,Friday,10,14,1
2025-01-03 11:00:00,,,,,,,2,4,5,Holyday,-3.9000000000002775,0.0,5.4,110.0,Friday,10,14,1
2025-01-03 11:10:00,,,,,,,2,4,5,Holyday,-3.8666666666669443,0.05,5.933333333333056,104.0,Friday,10,14,1
2025-01-03 11:20:00,,,,,,,2,4,5,Holyday,-3.833333333333611,0.1,6.46666666666639,98.0,Friday,10,14,1
2025-01-03 11:30:00,,,,,,,2,4,5,Holyday,-3.800000000000278,0.15,6.999999999999723,92.0,Friday,10,14,1
2025-01-03 11:40:00,,,,,,,2,4,5,Holyday,-3.766666666666944,0.2,7.533333333333056,86.0,Friday,10,14,1
2025-01-03 11:50:00,,,,,,,2,4,5,Holyday,-3.733333333333611,0.25,8.06666666666639,80.0,Friday,10,14,1
2025-01-03 12:00:00,,,,,,,2,4,5,Holyday,-3.7000000000002777,0.3,8.599999999999723,74.0,Friday,10,14,1
2025-01-03 12:10:00,,,,,,,2,4,5,Holyday,-3.6500000000000004,0.3833333333333333,9.566666666666666,68.83333333333333,Friday,10,14,1
2025-01-03 12:20:00,,,,,,,2,4,5,Holyday,-3.6,0.4666666666666667,10.533333333333333,63.666666666666664,Friday,10,14,1
2025-01-03 12:30:00,,,,,,,2,4,5,Holyday,-3.5500000000000003,0.55,11.5,58.5,Friday,10,14,1
2025-01-03 12:40:00,,,,,,,2,4,5,Holyday,-3.5,0.6333333333333333,12.466666666666667,53.33333333333333,Friday,10,14,1
2025-01-03 12:50:00,,,,,,,2,4,5,Holyday,-3.45,0.7166666666666667,13.433333333333334,48.16666666666667,Friday,10,14,1
2025-01-03 13:00:00,,,,,,,2,4,5,Holyday,-3.4000000000000004,0.8,14.399999999999999,43.0,Friday,10,14,1
2025-01-03 13:10:00,,,,,,,2,4,5,Holyday,-3.4499999999999997,0.7333333333333334,15.06666666666639,39.833333333333336,Friday,10,14,1
2025-01-03 13:20:00,,,,,,,2,4,5,Holyday,-3.5,0.6666666666666667,15.733333333333055,36.666666666666664,Friday,10,14,1
2025-01-03 13:30:00,,,,,,,2,4,5,Holyday,-3.55,0.6000000000000001,16.39999999999972,33.5,Friday,10,14,1
2025-01-03 13:40:00,,,,,,,2,4,5,Holyday,-3.6,0.5333333333333334,17.06666666666639,30.333333333333336,Friday,10,14,1
2025-01-03 13:50:00,,,,,,,2,4,5,Holyday,-3.65,0.46666666666666673,17.733333333333057,27.166666666666664,Friday,10,14,1
2025-01-03 14:00:00,,,,,,,2,4,5,Holyday,-3.6999999999999997,0.4,18.39999999999972,24.0,Friday,10,14,1
2025-01-03 14:10:00,,,,,,,2,4,5,Holyday,-3.7999999999997223,0.4,19.049999999999997,22.833333333333332,Friday,10,14,1
2025-01-03 14:20:00,,,,,,,2,4,5,Holyday,-3.8999999999997224,0.4,19.7,21.666666666666668,Friday,10,14,1
2025-01-03 14:30:00,,,,,,,2,4,5,Holyday,-3.9999999999997224,0.4,20.349999999999998,20.5,Friday,10,14,1
2025-01-03 14:40:00,,,,,,,2,4,5,Holyday,-4.0999999999997225,0.4,21.0,19.333333333333332,Friday,10,14,1
2025-01-03 14:50:00,,,,,,,2,4,5,Holyday,-4.199999999999722,0.4,21.65,18.166666666666668,Friday,10,14,1
2025-01-03 15:00:00,,,,,,,2,4,5,Holyday,-4.299999999999723,0.4,22.299999999999997,17.0,Friday,10,14,1
2025-01-03 15:10:00,,,,,,,2,4,5,Holyday,-4.333333333333333,0.3666666666666667,22.483333333333057,14.833333333333334,Friday,10,14,1
2025-01-03 15:20:00,,,,,,,2,4,5,Holyday,-4.366666666666666,0.33333333333333337,22.66666666666639,12.666666666666668,Friday,10,14,1
2025-01-03 15:30:00,,,,,,,2,4,5,Holyday,-4.3999999999999995,0.30000000000000004,22.849999999999724,10.5,Friday,10,14,1
2025-01-03 15:40:00,,,,,,,2,4,5,Holyday,-4.433333333333334,0.2666666666666667,23.033333333333058,8.333333333333334,Friday,10,14,1
2025-01-03 15:50:00,,,,,,,2,4,5,Holyday,-4.466666666666667,0.23333333333333336,23.216666666666388,6.166666666666666,Friday,10,14,1
2025-01-03 16:00:00,,,,,,,2,4,5,Holyday,-4.5,0.2,23.39999999999972,4.0,Friday,10,14,1
2025-01-03 16:10:00,,,,,,,2,4,5,Holyday,-4.65,0.16666666666666669,23.583333333333332,3.3333333333333335,Friday,10,14,1
2025-01-03 16:20:00,,,,,,,2,4,5,Holyday,-4.8,0.13333333333333336,23.766666666666666,2.666666666666667,Friday,10,14,1
2025-01-03 16:30:00,,,,,,,2,4,5,Holyday,-4.95,0.1,23.95,2.0,Friday,10,14,1
2025-01-03 16:40:00,,,,,,,2,4,5,Holyday,-5.1,0.06666666666666668,24.133333333333333,1.3333333333333335,Friday,10,14,1
2025-01-03 16:50:00,,,,,,,2,4,5,Holyday,-5.25,0.033333333333333354,24.316666666666666,0.6666666666666665,Friday,10,14,1
2025-01-03 17:00:00,,,,,,,2,4,5,Holyday,-5.4,0.0,24.5,0.0,Friday,10,14,1
2025-01-03 17:10:00,,,,,,,2,4,5,Holyday,-5.383333333333334,0.0,24.43333333333361,59.0,Friday,10,14,1
2025-01-03 17:20:00,,,,,,,2,4,5,Holyday,-5.366666666666667,0.0,24.366666666666944,118.0,Friday,10,14,1
2025-01-03 17:30:00,,,,,,,2,4,5,Holyday,-5.3500000000000005,0.0,24.300000000000278,177.0,Friday,10,14,1
2025-01-03 17:40:00,,,,,,,2,4,5,Holyday,-5.333333333333334,0.0,24.23333333333361,236.0,Friday,10,14,1
2025-01-03 17:50:00,,,,,,,2,4,5,Holyday,-5.316666666666667,0.0,24.166666666666945,295.0,Friday,10,14,1
2025-01-03 18:00:00,,,,,,,2,4,5,Holyday,-5.300000000000001,0.0,24.10000000000028,354.0,Friday,10,14,1
2025-01-03 18:10:00,,,,,,,2,4,5,Holyday,-5.416666666666666,0.0,23.866666666666667,352.1666666666667,Friday,10,14,1
2025-01-03 18:20:00,,,,,,,2,4,5,Holyday,-5.533333333333333,0.0,23.633333333333336,350.3333333333333,Friday,10,14,1
2025-01-03 18:30:00,,,,,,,2,4,5,Holyday,-5.6499999999999995,0.0,23.400000000000002,348.5,Friday,10,14,1
2025-01-03 18:40:00,,,,,,,2,4,5,Holyday,-5.766666666666667,0.0,23.166666666666668,346.6666666666667,Friday,10,14,1
2025-01-03 18:50:00,,,,,,,2,4,5,Holyday,-5.883333333333333,0.0,22.933333333333334,344.8333333333333,Friday,10,14,1
2025-01-03 19:00:00,,,,,,,2,4,5,Holyday,-6.0,0.0,22.700000000000003,343.0,Friday,10,14,1
2025-01-03 19:10:00,,,,,,,2,4,5,Holyday,-6.15,0.0,22.58333333333361,341.6666666666667,Friday,10,14,1
2025-01-03 19:20:00,,,,,,,2,4,5,Holyday,-6.3,0.0,22.466666666666942,340.3333333333333,Friday,10,14,1
2025-01-03 19:30:00,,,,,,,2,4,5,Holyday,-6.45,0.0,22.35000000000028,339.0,Friday,10,14,1
2025-01-03 19:40:00,,,,,,,2,4,5,Holyday,-6.6,0.0,22.23333333333361,337.6666666666667,Friday,10,14,1
2025-01-03 19:50:00,,,,,,,2,4,5,Holyday,-6.75,0.0,22.116666666666944,336.3333333333333,Friday,10,14,1
2025-01-03 20:00:00,,,,,,,2,4,5,Holyday,-6.9,0.0,22.000000000000277,335.0,Friday,10,14,1
2025-01-03 20:10:00,,,,,,,2,4,5,Holyday,-6.916666666666389,0.0,22.0,334.5,Friday,10,14,1
2025-01-03 20:20:00,,,,,,,2,4,5,Holyday,-6.933333333333056,0.0,22.0,334.0,Friday,10,14,1
2025-01-03 20:30:00,,,,,,,2,4,5,Holyday,-6.949999999999722,0.0,22.0,333.5,Friday,10,14,1
2025-01-03 20:40:00,,,,,,,2,4,5,Holyday,-6.96666666666639,0.0,22.0,333.0,Friday,10,14,1
2025-01-03 20:50:00,,,,,,,2,4,5,Holyday,-6.983333333333056,0.0,22.0,332.5,Friday,10,14,1
2025-01-03 21:00:00,,,,,,,2,4,5,Holyday,-6.999999999999723,0.0,22.0,332.0,Friday,10,14,1
2025-01-03 21:10:00,,,,,,,2,4,5,Holyday,-7.049999999999722,0.0,21.7,329.5,Friday,10,14,1
2025-01-03 21:20:00,,,,,,,2,4,5,Holyday,-7.0999999999997225,0.0,21.4,327.0,Friday,10,14,1
2025-01-03 21:30:00,,,,,,,2,4,5,Holyday,-7.149999999999722,0.0,21.1,324.5,Friday,10,14,1
2025-01-03 21:40:00,,,,,,,2,4,5,Holyday,-7.199999999999722,0.0,20.8,322.0,Friday,10,14,1
2025-01-03 21:50:00,,,,,,,2,4,5,Holyday,-7.249999999999722,0.0,20.5,319.5,Friday,10,14,1
2025-01-03 22:00:00,,,,,,,2,4,5,Holyday,-7.299999999999722,0.0,20.2,317.0,Friday,10,14,1
2025-01-03 22:10:00,,,,,,,2,4,5,Holyday,-7.333333333333333,0.0,20.016666666666943,315.6666666666667,Friday,10,14,1
