index,KTH Library,South-East Gallery,North Gallery,South Gallery,Ångdomen,Newton,Day of Year,Day of Week,Days Until Exam,Event,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m,day,opening_hour,closing_hour,is_open
2025-01-03 17:40:00,,,,,,,3,5,4,Holyday,-5.333333333333333,0.0,21.333333333333332,238.33333333333334,Friday,10,14,1
2025-01-03 17:50:00,,,,,,,3,5,4,Holyday,-5.416666666666667,0.0,21.816666666666666,295.6666666666667,Friday,10,14,1
2025-01-03 18:00:00,,,,,,,3,5,4,Holyday,-5.5,0.0,22.299999999999997,353.0,Friday,10,14,1
2025-01-03 18:10:00,,,,,,,3,5,4,Holyday,-5.583333333333333,0.0,21.516666666666946,351.1666666666667,Friday,10,14,1
2025-01-03 18:20:00,,,,,,,3,5,4,Holyday,-5.666666666666667,0.0,20.73333333333361,349.3333333333333,Friday,10,14,1
2025-01-03 18:30:00,,,,,,,3,5,4,Holyday,-5.75,0.0,19.95000000000028,347.5,Friday,10,14,1
2025-01-03 18:40:00,,,,,,,3,5,4,Holyday,-5.833333333333333,0.0,19.166666666666945,345.6666666666667,Friday,10,14,1
2025-01-03 18:50:00,,,,,,,3,5,4,Holyday,-5.916666666666667,0.0,18.38333333333361,343.8333333333333,Friday,10,14,1
2025-01-03 19:00:00,,,,,,,3,5,4,Holyday,-6.0,0.0,17.60000000000028,342.0,Friday,10,14,1
2025-01-03 19:10:00,,,,,,,3,5,4,Holyday,-6.083333333333333,0.0,17.366666666666667,341.3333333333333,Friday,10,14,1
2025-01-03 19:20:00,,,,,,,3,5,4,Holyday,-6.166666666666667,0.0,17.133333333333336,340.6666666666667,Friday,10,14,1
2025-01-03 19:30:00,,,,,,,3,5,4,Holyday,-6.25,0.0,16.900000000000002,340.0,Friday,10,14,1
2025-01-03 19:40:00,,,,,,,3,5,4,Holyday,-6.333333333333333,0.0,16.666666666666668,339.3333333333333,Friday,10,14,1
2025-01-03 19:50:00,,,,,,,3,5,4,Holyday,-6.416666666666667,0.0,16.433333333333334,338.6666666666667,Friday,10,14,1
2025-01-03 20:00:00,,,,,,,3,5,4,Holyday,-6.5,0.0,16.200000000000003,338.0,Friday,10,14,1
2025-01-03 20:10:00,,,,,,,3,5,4,Holyday,-6.549999999999722,0.0,16.733333333333054,337.3333333333333,Friday,10,14,1
2025-01-03 20:20:00,,,,,,,3,5,4,Holyday,-6.5999999999997225,0.0,17.26666666666639,336.6666666666667,Friday,10,14,1
2025-01-03 20:30:00,,,,,,,3,5,4,Holyday,-6.649999999999722,0.0,17.79999999999972,336.0,Friday,10,14,1
2025-01-03 20:40:00,,,,,,,3,5,4,Holyday,-6.699999999999722,0.0,18.333333333333055,335.3333333333333,Friday,10,14,1
2025-01-03 20:50:00,,,,,,,3,5,4,Holyday,-6.749999999999722,0.0,18.86666666666639,334.6666666666667,Friday,10,14,1
2025-01-03 21:00:00,,,,,,,3,5,4,Holyday,-6.799999999999722,0.0,19.39999999999972,334.0,Friday,10,14,1
2025-01-03 21:10:00,,,,,,,3,5,4,Holyday,-6.833333333333333,0.0,19.100000000000275,332.3333333333333,Friday,10,14,1
2025-01-03 21:20:00,,,,,,,3,5,4,Holyday,-6.866666666666666,0.0,18.800000000000278,330.6666666666667,Friday,10,14,1
2025-01-03 21:30:00,,,,,,,3,5,4,Holyday,-6.8999999999999995,0.0,18.500000000000277,329.0,Friday,10,14,1
2025-01-03 21:40:00,,,,,,,3,5,4,Holyday,-6.933333333333334,0.0,18.200000000000276,327.3333333333333,Friday,10,14,1
2025-01-03 21:50:00,,,,,,,3,5,4,Holyday,-6.966666666666667,0.0,17.900000000000276,325.6666666666667,Friday,10,14,1
2025-01-03 22:00:00,,,,,,,3,5,4,Holyday,-7.0,0.0,17.600000000000275,324.0,Friday,10,14,1
2025-01-03 22:10:00,,,,,,,3,5,4,Holyday,-7.033333333333333,0.0,17.3,321.6666666666667,Friday,10,14,1
2025-01-03 22:20:00,,,,,,,3,5,4,Holyday,-7.066666666666666,0.0,17.0,319.3333333333333,Friday,10,14,1
2025-01-03 22:30:00,,,,,,,3,5,4,Holyday,-7.1,0.0,16.700000000000003,317.0,Friday,10,14,1
2025-01-03 22:40:00,,,,,,,3,5,4,Holyday,-7.133333333333334,0.0,16.400000000000002,314.6666666666667,Friday,10,14,1
2025-01-03 22:50:00,,,,,,,3,5,4,Holyday,-7.166666666666667,0.0,16.1,312.3333333333333,Friday,10,14,1
2025-01-03 23:00:00,,,,,,,3,5,4,Holyday,-7.2,0.0,15.8,310.0,Friday,10,14,1
2025-01-03 23:10:00,,,,,,,3,5,4,Holyday,-7.216666666666389,0.0,15.983333333333055,308.3333333333333,Friday,10,14,1
2025-01-03 23:20:00,,,,,,,3,5,4,Holyday,-7.233333333333055,0.0,16.16666666666639,306.6666666666667,Friday,10,14,1
2025-01-03 23:30:00,,,,,,,3,5,4,Holyday,-7.249999999999722,0.0,16.349999999999724,305.0,Friday,10,14,1
2025-01-03 23:40:00,,,,,,,3,5,4,Holyday,-7.2666666666663895,0.0,16.533333333333058,303.3333333333333,Friday,10,14,1
2025-01-03 23:50:00,,,,,,,3,5,4,Holyday,-7.283333333333056,0.0,16.716666666666388,301.6666666666667,Friday,10,14,1
2025-01-04 00:00:00,,,,,,,3,5,4,Holyday,-7.299999999999723,0.0,16.89999999999972,300.0,Saturday,0,0,0
2025-01-04 00:10:00,,,,,,,3,5,4,Holyday,-7.3,0.0,17.016666666666666,299.3333333333333,Saturday,0,0,0
2025-01-04 00:20:00,,,,,,,3,5,4,Holyday,-7.3,0.0,17.133333333333333,298.6666666666667,Saturday,0,0,0
2025-01-04 00:30:00,,,,,,,3,5,4,Holyday,-7.3,0.0,17.25,298.0,Saturday,0,0,0
2025-01-04 00:40:00,,,,,,,3,5,4,Holyday,-7.3,0.0,17.366666666666664,297.3333333333333,Saturday,0,0,0
2025-01-04 00:50:00,,,,,,,3,5,4,Holyday,-7.3,0.0,17.48333333333333,296.6666666666667,Saturday,0,0,0
2025-01-04 01:00:00,,,,,,,3,5,4,Holyday,-7.3,0.0,17.599999999999998,296.0,Saturday,0,0,0
2025-01-04 01:10:00,,,,,,,3,5,4,Holyday,-7.3,0.0,17.183333333333334,294.8333333333333,Saturday,0,0,0
2025-01-04 01:20:00,,,,,,,3,5,4,Holyday,-7.3,0.0,16.76666666666667,293.6666666666667,Saturday,0,0,0
2025-01-04 01:30:00,,,,,,,3,5,4,Holyday,-7.3,0.0,16.35,292.5,Saturday,0,0,0
2025-01-04 01:40:00,,,,,,,3,5,4,Holyday,-7.3,0.0,15.933333333333335,291.3333333333333,Saturday,0,0,0
2025-01-04 01:50:00,,,,,,,3,5,4,Holyday,-7.3,0.0,15.516666666666667,290.1666666666667,Saturday,0,0,0
2025-01-04 02:00:00,,,,,,,3,5,4,Holyday,-7.3,0.0,15.100000000000001,289.0,Saturday,0,0,0
2025-01-04 02:10:00,,,,,,,3,5,4,Holyday,-7.283333333333611,0.0,15.216666666666667,286.6666666666667,Saturday,0,0,0
2025-01-04 02:20:00,,,,,,,3,5,4,Holyday,-7.266666666666945,0.0,15.333333333333332,284.3333333333333,Saturday,0,0,0
2025-01-04 02:30:00,,,,,,,3,5,4,Holyday,-7.250000000000278,0.0,15.45,282.0,Saturday,0,0,0
2025-01-04 02:40:00,,,,,,,3,5,4,Holyday,-7.2333333333336105,0.0,15.566666666666666,279.6666666666667,Saturday,0,0,0
2025-01-04 02:50:00,,,,,,,3,5,4,Holyday,-7.216666666666944,0.0,15.683333333333334,277.3333333333333,Saturday,0,0,0
2025-01-04 03:00:00,,,,,,,3,5,4,Holyday,-7.200000000000277,0.0,15.799999999999999,275.0,Saturday,0,0,0
2025-01-04 03:10:00,,,,,,,3,5,4,Holyday,-7.183333333333334,0.0,16.533333333333058,274.0,Saturday,0,0,0
2025-01-04 03:20:00,,,,,,,3,5,4,Holyday,-7.166666666666667,0.0,17.26666666666639,273.0,Saturday,0,0,0
2025-01-04 03:30:00,,,,,,,3,5,4,Holyday,-7.15,0.0,17.999999999999723,272.0,Saturday,0,0,0
2025-01-04 03:40:00,,,,,,,3,5,4,Holyday,-7.133333333333334,0.0,18.733333333333057,271.0,Saturday,0,0,0
2025-01-04 03:50:00,,,,,,,3,5,4,Holyday,-7.116666666666667,0.0,19.46666666666639,270.0,Saturday,0,0,0
2025-01-04 04:00:00,,,,,,,3,5,4,Holyday,-7.1000000000000005,0.0,20.199999999999722,269.0,Saturday,0,0,0
2025-01-04 04:10:00,,,,,,,3,5,4,Holyday,-7.1,0.0,19.766666666666943,268.3333333333333,Saturday,0,0,0
2025-01-04 04:20:00,,,,,,,3,5,4,Holyday,-7.1,0.0,19.33333333333361,267.6666666666667,Saturday,0,0,0
2025-01-04 04:30:00,,,,,,,3,5,4,Holyday,-7.1,0.0,18.900000000000276,267.0,Saturday,0,0,0
2025-01-04 04:40:00,,,,,,,3,5,4,Holyday,-7.1,0.0,18.466666666666942,266.3333333333333,Saturday,0,0,0
2025-01-04 04:50:00,,,,,,,3,5,4,Holyday,-7.1,0.0,18.03333333333361,265.6666666666667,Saturday,0,0,0
