index,KTH Library,South-East Gallery,North Gallery,South Gallery,Ångdomen,Newton,Day of Year,Day of Week,Days Until Exam,Event,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m,day,opening_hour,closing_hour,is_open
2024-12-30 20:30:00,,,,,,,365,1,8,Holyday,0.9000000000002778,0.0,11.9,258.5,Monday,10,14,1
2024-12-30 20:40:00,,,,,,,365,1,8,Holyday,0.8666666666669445,0.0,11.666666666666666,257.6666666666667,Monday,10,14,1
2024-12-30 20:50:00,,,,,,,365,1,8,Holyday,0.8333333333336111,0.0,11.433333333333334,256.8333333333333,Monday,10,14,1
2024-12-30 21:00:00,,,,,,,365,1,8,Holyday,0.8000000000002778,0.0,11.2,256.0,Monday,10,14,1
2024-12-30 21:10:00,,,,,,,365,1,8,Holyday,0.75,0.0,11.016666666666945,257.0,Monday,10,14,1
2024-12-30 21:20:00,,,,,,,365,1,8,Holyday,0.7000000000000001,0.0,10.833333333333611,258.0,Monday,10,14,1
2024-12-30 21:30:00,,,,,,,365,1,8,Holyday,0.65,0.0,10.650000000000277,259.0,Monday,10,14,1
2024-12-30 21:40:00,,,,,,,365,1,8,Holyday,0.6000000000000001,0.0,10.466666666666944,260.0,Monday,10,14,1
2024-12-30 21:50:00,,,,,,,365,1,8,Holyday,0.55,0.0,10.28333333333361,261.0,Monday,10,14,1
2024-12-30 22:00:00,,,,,,,365,1,8,Holyday,0.5,0.0,10.100000000000277,262.0,Monday,10,14,1
2024-12-30 22:10:00,,,,,,,365,1,8,Holyday,0.45,0.0,10.4,263.1666666666667,Monday,10,14,1
2024-12-30 22:20:00,,,,,,,365,1,8,Holyday,0.4,0.0,10.7,264.3333333333333,Monday,10,14,1
2024-12-30 22:30:00,,,,,,,365,1,8,Holyday,0.35,0.0,11.0,265.5,Monday,10,14,1
2024-12-30 22:40:00,,,,,,,365,1,8,Holyday,0.3,0.0,11.299999999999999,266.6666666666667,Monday,10,14,1
2024-12-30 22:50:00,,,,,,,365,1,8,Holyday,0.25,0.0,11.6,267.8333333333333,Monday,10,14,1
2024-12-30 23:00:00,,,,,,,365,1,8,Holyday,0.2,0.0,11.9,269.0,Monday,10,14,1
2024-12-30 23:10:00,,,,,,,365,1,8,Holyday,0.13333333333333336,0.0,11.949999999999722,269.5,Monday,10,14,1
2024-12-30 23:20:00,,,,,,,365,1,8,Holyday,0.06666666666666668,0.0,11.999999999999723,270.0,Monday,10,14,1
2024-12-30 23:30:00,,,,,,,365,1,8,Holyday,0.0,0.0,12.049999999999722,270.5,Monday,10,14,1
2024-12-30 23:40:00,,,,,,,365,1,8,Holyday,-0.06666666666666665,0.0,12.099999999999723,271.0,Monday,10,14,1
2024-12-30 23:50:00,,,,,,,365,1,8,Holyday,-0.1333333333333333,0.0,12.149999999999723,271.5,Monday,10,14,1
2024-12-31 00:00:00,,,,,,,365,1,8,Holyday,-0.2,0.0,12.199999999999722,272.0,Tuesday,0,0,0
2024-12-31 00:10:00,,,,,,,365,1,8,Holyday,-0.25,0.0,12.333333333333332,271.5,Tuesday,0,0,0
2024-12-31 00:20:00,,,,,,,365,1,8,Holyday,-0.30000000000000004,0.0,12.466666666666667,271.0,Tuesday,0,0,0
2024-12-31 00:30:00,,,,,,,365,1,8,Holyday,-0.35,0.0,12.6,270.5,Tuesday,0,0,0
2024-12-31 00:40:00,,,,,,,365,1,8,Holyday,-0.4,0.0,12.733333333333333,270.0,Tuesday,0,0,0
2024-12-31 00:50:00,,,,,,,365,1,8,Holyday,-0.45,0.0,12.866666666666665,269.5,Tuesday,0,0,0
2024-12-31 01:00:00,,,,,,,365,1,8,Holyday,-0.5,0.0,13.0,269.0,Tuesday,0,0,0
2024-12-31 01:10:00,,,,,,,365,1,8,Holyday,-0.55,0.0,13.116666666666388,270.5,Tuesday,0,0,0
2024-12-31 01:20:00,,,,,,,365,1,8,Holyday,-0.6,0.0,13.233333333333055,272.0,Tuesday,0,0,0
2024-12-31 01:30:00,,,,,,,365,1,8,Holyday,-0.65,0.0,13.349999999999723,273.5,Tuesday,0,0,0
2024-12-31 01:40:00,,,,,,,365,1,8,Holyday,-0.7,0.0,13.46666666666639,275.0,Tuesday,0,0,0
2024-12-31 01:50:00,,,,,,,365,1,8,Holyday,-0.75,0.0,13.583333333333055,276.5,Tuesday,0,0,0
2024-12-31 02:00:00,,,,,,,365,1,8,Holyday,-0.8,0.0,13.699999999999722,278.0,Tuesday,0,0,0
2024-12-31 02:10:00,,,,,,,365,1,8,Holyday,-0.8333333333330556,0.0,13.816666666666666,277.5,Tuesday,0,0,0
2024-12-31 02:20:00,,,,,,,365,1,8,Holyday,-0.8666666666663889,0.0,13.933333333333332,277.0,Tuesday,0,0,0
2024-12-31 02:30:00,,,,,,,365,1,8,Holyday,-0.8999999999997222,0.0,14.049999999999999,276.5,Tuesday,0,0,0
2024-12-31 02:40:00,,,,,,,365,1,8,Holyday,-0.9333333333330556,0.0,14.166666666666666,276.0,Tuesday,0,0,0
2024-12-31 02:50:00,,,,,,,365,1,8,Holyday,-0.9666666666663889,0.0,14.283333333333333,275.5,Tuesday,0,0,0
2024-12-31 03:00:00,,,,,,,365,1,8,Holyday,-0.9999999999997222,0.0,14.399999999999999,275.0,Tuesday,0,0,0
2024-12-31 03:10:00,,,,,,,365,1,8,Holyday,-1.0333333333330557,0.0,14.466666666666667,275.0,Tuesday,0,0,0
2024-12-31 03:20:00,,,,,,,365,1,8,Holyday,-1.0666666666663889,0.0,14.533333333333333,275.0,Tuesday,0,0,0
2024-12-31 03:30:00,,,,,,,365,1,8,Holyday,-1.0999999999997223,0.0,14.6,275.0,Tuesday,0,0,0
2024-12-31 03:40:00,,,,,,,365,1,8,Holyday,-1.1333333333330555,0.0,14.666666666666668,275.0,Tuesday,0,0,0
2024-12-31 03:50:00,,,,,,,365,1,8,Holyday,-1.166666666666389,0.0,14.733333333333334,275.0,Tuesday,0,0,0
2024-12-31 04:00:00,,,,,,,365,1,8,Holyday,-1.1999999999997222,0.0,14.8,275.0,Tuesday,0,0,0
2024-12-31 04:10:00,,,,,,,365,1,8,Holyday,-1.2166666666666666,0.0,14.849999999999723,274.5,Tuesday,0,0,0
2024-12-31 04:20:00,,,,,,,365,1,8,Holyday,-1.2333333333333334,0.0,14.899999999999723,274.0,Tuesday,0,0,0
2024-12-31 04:30:00,,,,,,,365,1,8,Holyday,-1.25,0.0,14.949999999999722,273.5,Tuesday,0,0,0
2024-12-31 04:40:00,,,,,,,365,1,8,Holyday,-1.2666666666666666,0.0,14.999999999999723,273.0,Tuesday,0,0,0
2024-12-31 04:50:00,,,,,,,365,1,8,Holyday,-1.2833333333333332,0.0,15.049999999999724,272.5,Tuesday,0,0,0
2024-12-31 05:00:00,,,,,,,365,1,8,Holyday,-1.3,0.0,15.099999999999723,272.0,Tuesday,0,0,0
2024-12-31 05:10:00,,,,,,,365,1,8,Holyday,-1.2666666666669444,0.0,14.916666666666945,270.6666666666667,Tuesday,0,0,0
2024-12-31 05:20:00,,,,,,,365,1,8,Holyday,-1.2333333333336112,0.0,14.733333333333611,269.3333333333333,Tuesday,0,0,0
2024-12-31 05:30:00,,,,,,,365,1,8,Holyday,-1.2000000000002777,0.0,14.550000000000278,268.0,Tuesday,0,0,0
2024-12-31 05:40:00,,,,,,,365,1,8,Holyday,-1.1666666666669445,0.0,14.366666666666944,266.6666666666667,Tuesday,0,0,0
2024-12-31 05:50:00,,,,,,,365,1,8,Holyday,-1.133333333333611,0.0,14.18333333333361,265.3333333333333,Tuesday,0,0,0
2024-12-31 06:00:00,,,,,,,365,1,8,Holyday,-1.1000000000002779,0.0,14.000000000000277,264.0,Tuesday,0,0,0
2024-12-31 06:10:00,,,,,,,365,1,8,Holyday,-1.0833333333333335,0.0,14.366666666666388,264.5,Tuesday,0,0,0
2024-12-31 06:20:00,,,,,,,365,1,8,Holyday,-1.0666666666666667,0.0,14.733333333333055,265.0,Tuesday,0,0,0
2024-12-31 06:30:00,,,,,,,365,1,8,Holyday,-1.05,0.0,15.099999999999723,265.5,Tuesday,0,0,0
2024-12-31 06:40:00,,,,,,,365,1,8,Holyday,-1.0333333333333334,0.0,15.466666666666388,266.0,Tuesday,0,0,0
2024-12-31 06:50:00,,,,,,,365,1,8,Holyday,-1.0166666666666668,0.0,15.833333333333055,266.5,Tuesday,0,0,0
2024-12-31 07:00:00,,,,,,,365,1,8,Holyday,-1.0,0.0,16.199999999999722,267.0,Tuesday,0,0,0
2024-12-31 07:10:00,,,,,,,365,1,8,Holyday,-1.0166666666666666,0.0,16.56666666666639,268.1666666666667,Tuesday,0,0,0
2024-12-31 07:20:00,,,,,,,365,1,8,Holyday,-1.0333333333333334,0.0,16.933333333333056,269.3333333333333,Tuesday,0,0,0
2024-12-31 07:30:00,,,,,,,365,1,8,Holyday,-1.05,0.0,17.29999999999972,270.5,Tuesday,0,0,0
2024-12-31 07:40:00,,,,,,,365,1,8,Holyday,-1.0666666666666667,0.0,17.666666666666387,271.6666666666667,Tuesday,0,0,0
2024-12-31 07:50:00,,,,,,,365,1,8,Holyday,-1.0833333333333333,0.0,18.033333333333054,272.8333333333333,Tuesday,0,0,0
2024-12-31 08:00:00,,,,,,,365,1,8,Holyday,-1.1,0.0,18.39999999999972,274.0,Tuesday,0,0,0
2024-12-31 08:10:00,,,,,,,365,1,8,Holyday,-1.1333333333330557,0.0,18.4,274.1666666666667,Tuesday,0,0,0
2024-12-31 08:20:00,,,,,,,365,1,8,Holyday,-1.166666666666389,0.0,18.4,274.3333333333333,Tuesday,0,0,0
2024-12-31 08:30:00,,,,,,,365,1,8,Holyday,-1.1999999999997224,0.0,18.4,274.5,Tuesday,0,0,0
2024-12-31 08:40:00,,,,,,,365,1,8,Holyday,-1.2333333333330556,0.0,18.4,274.6666666666667,Tuesday,0,0,0
2024-12-31 08:50:00,,,,,,,365,1,8,Holyday,-1.266666666666389,0.0,18.4,274.8333333333333,Tuesday,0,0,0
2024-12-31 09:00:00,,,,,,,365,1,8,Holyday,-1.2999999999997223,0.0,18.4,275.0,Tuesday,0,0,0
2024-12-31 09:10:00,,,,,,,365,1,8,Holyday,-1.2833333333333334,0.0,18.15,275.1666666666667,Tuesday,0,0,0
2024-12-31 09:20:00,,,,,,,365,1,8,Holyday,-1.2666666666666666,0.0,17.9,275.3333333333333,Tuesday,0,0,0
2024-12-31 09:30:00,,,,,,,365,1,8,Holyday,-1.25,0.0,17.65,275.5,Tuesday,0,0,0
2024-12-31 09:40:00,,,,,,,365,1,8,Holyday,-1.2333333333333334,0.0,17.4,275.6666666666667,Tuesday,0,0,0
2024-12-31 09:50:00,,,,,,,365,1,8,Holyday,-1.2166666666666668,0.0,17.15,275.8333333333333,Tuesday,0,0,0
2024-12-31 10:00:00,,,,,,,365,1,8,Holyday,-1.2,0.0,16.9,276.0,Tuesday,0,0,0
2024-12-31 10:10:00,,,,,,,365,1,8,Holyday,-1.1500000000002777,0.0,16.716666666666942,276.6666666666667,Tuesday,0,0,0
2024-12-31 10:20:00,,,,,,,365,1,8,Holyday,-1.1000000000002776,0.0,16.53333333333361,277.3333333333333,Tuesday,0,0,0
2024-12-31 10:30:00,,,,,,,365,1,8,Holyday,-1.0500000000002778,0.0,16.350000000000275,278.0,Tuesday,0,0,0
2024-12-31 10:40:00,,,,,,,365,1,8,Holyday,-1.0000000000002778,0.0,16.16666666666694,278.6666666666667,Tuesday,0,0,0
2024-12-31 10:50:00,,,,,,,365,1,8,Holyday,-0.9500000000002777,0.0,15.98333333333361,279.3333333333333,Tuesday,0,0,0
2024-12-31 11:00:00,,,,,,,365,1,8,Holyday,-0.9000000000002777,0.0,15.800000000000276,280.0,Tuesday,0,0,0
2024-12-31 11:10:00,,,,,,,365,1,8,Holyday,-0.8666666666666667,0.0,15.75,279.6666666666667,Tuesday,0,0,0
2024-12-31 11:20:00,,,,,,,365,1,8,Holyday,-0.8333333333333334,0.0,15.700000000000001,279.3333333333333,Tuesday,0,0,0
2024-12-31 11:30:00,,,,,,,365,1,8,Holyday,-0.8,0.0,15.65,279.0,Tuesday,0,0,0
2024-12-31 11:40:00,,,,,,,365,1,8,Holyday,-0.7666666666666667,0.0,15.600000000000001,278.6666666666667,Tuesday,0,0,0
2024-12-31 11:50:00,,,,,,,365,1,8,Holyday,-0.7333333333333334,0.0,15.55,278.3333333333333,Tuesday,0,0,0
2024-12-31 12:00:00,,,,,,,365,1,8,Holyday,-0.7,0.0,15.5,278.0,Tuesday,0,0,0
2024-12-31 12:10:00,,,,,,,365,1,8,Holyday,-0.6666666666669444,0.0,15.383333333333612,276.8333333333333,Tuesday,0,0,0
2024-12-31 12:20:00,,,,,,,365,1,8,Holyday,-0.6333333333336111,0.0,15.266666666666945,275.6666666666667,Tuesday,0,0,0
2024-12-31 12:30:00,,,,,,,365,1,8,Holyday,-0.6000000000002778,0.0,15.150000000000277,274.5,Tuesday,0,0,0
2024-12-31 12:40:00,,,,,,,365,1,8,Holyday,-0.5666666666669444,0.0,15.03333333333361,273.3333333333333,Tuesday,0,0,0
2024-12-31 12:50:00,,,,,,,365,1,8,Holyday,-0.5333333333336111,0.0,14.916666666666945,272.1666666666667,Tuesday,0,0,0
2024-12-31 13:00:00,,,,,,,365,1,8,Holyday,-0.5000000000002778,0.0,14.800000000000278,271.0,Tuesday,0,0,0
2024-12-31 13:10:00,,,,,,,365,1,8,Holyday,-0.5,0.0,14.5,270.6666666666667,Tuesday,0,0,0
2024-12-31 13:20:00,,,,,,,365,1,8,Holyday,-0.5,0.0,14.200000000000001,270.3333333333333,Tuesday,0,0,0
2024-12-31 13:30:00,,,,,,,365,1,8,Holyday,-0.5,0.0,13.9,270.0,Tuesday,0,0,0
2024-12-31 13:40:00,,,,,,,365,1,8,Holyday,-0.5,0.0,13.600000000000001,269.6666666666667,Tuesday,0,0,0
2024-12-31 13:50:00,,,,,,,365,1,8,Holyday,-0.5,0.0,13.3,269.3333333333333,Tuesday,0,0,0
2024-12-31 14:00:00,,,,,,,365,1,8,Holyday,-0.5,0.0,13.0,269.0,Tuesday,0,0,0
2024-12-31 14:10:00,,,,,,,365,1,8,Holyday,-0.5333333333330555,0.0,12.45,266.5,Tuesday,0,0,0
2024-12-31 14:20:00,,,,,,,365,1,8,Holyday,-0.5666666666663889,0.0,11.9,264.0,Tuesday,0,0,0
2024-12-31 14:30:00,,,,,,,365,1,8,Holyday,-0.5999999999997222,0.0,11.35,261.5,Tuesday,0,0,0
2024-12-31 14:40:00,,,,,,,365,1,8,Holyday,-0.6333333333330555,0.0,10.8,259.0,Tuesday,0,0,0
2024-12-31 14:50:00,,,,,,,365,1,8,Holyday,-0.6666666666663889,0.0,10.25,256.5,Tuesday,0,0,0
2024-12-31 15:00:00,,,,,,,365,1,8,Holyday,-0.6999999999997222,0.0,9.7,254.0,Tuesday,0,0,0
2024-12-31 15:10:00,,,,,,,365,1,8,Holyday,-0.7333333333333333,0.0,9.216666666666944,250.5,Tuesday,0,0,0
2024-12-31 15:20:00,,,,,,,365,1,8,Holyday,-0.7666666666666666,0.0,8.73333333333361,247.0,Tuesday,0,0,0
2024-12-31 15:30:00,,,,,,,365,1,8,Holyday,-0.7999999999999999,0.0,8.250000000000277,243.5,Tuesday,0,0,0
2024-12-31 15:40:00,,,,,,,365,1,8,Holyday,-0.8333333333333333,0.0,7.766666666666944,240.0,Tuesday,0,0,0
2024-12-31 15:50:00,,,,,,,365,1,8,Holyday,-0.8666666666666666,0.0,7.28333333333361,236.5,Tuesday,0,0,0
2024-12-31 16:00:00,,,,,,,365,1,8,Holyday,-0.8999999999999999,0.0,6.800000000000277,233.0,Tuesday,0,0,0
2024-12-31 16:10:00,,,,,,,365,1,8,Holyday,-0.9,0.0,6.866666666666666,227.16666666666666,Tuesday,0,0,0
2024-12-31 16:20:00,,,,,,,365,1,8,Holyday,-0.9,0.0,6.933333333333334,221.33333333333334,Tuesday,0,0,0
2024-12-31 16:30:00,,,,,,,365,1,8,Holyday,-0.9,0.0,7.0,215.5,Tuesday,0,0,0
2024-12-31 16:40:00,,,,,,,365,1,8,Holyday,-0.9,0.0,7.066666666666666,209.66666666666666,Tuesday,0,0,0
2024-12-31 16:50:00,,,,,,,365,1,8,Holyday,-0.9,0.0,7.133333333333333,203.83333333333334,Tuesday,0,0,0
2024-12-31 17:00:00,,,,,,,365,1,8,Holyday,-0.9,0.0,7.2,198.0,Tuesday,0,0,0
2024-12-31 17:10:00,,,,,,,365,1,8,Holyday,-0.8666666666666667,0.0,7.2,196.16666666666666,Tuesday,0,0,0
2024-12-31 17:20:00,,,,,,,365,1,8,Holyday,-0.8333333333333334,0.0,7.2,194.33333333333334,Tuesday,0,0,0
2024-12-31 17:30:00,,,,,,,365,1,8,Holyday,-0.8,0.0,7.2,192.5,Tuesday,0,0,0
2024-12-31 17:40:00,,,,,,,365,1,8,Holyday,-0.7666666666666667,0.0,7.2,190.66666666666666,Tuesday,0,0,0
2024-12-31 17:50:00,,,,,,,365,1,8,Holyday,-0.7333333333333334,0.0,7.2,188.83333333333334,Tuesday,0,0,0
2024-12-31 18:00:00,,,,,,,365,1,8,Holyday,-0.7,0.0,7.2,187.0,Tuesday,0,0,0
2024-12-31 18:10:00,,,,,,,365,1,8,Holyday,-0.7,0.0,7.383333333333334,181.5,Tuesday,0,0,0
2024-12-31 18:20:00,,,,,,,365,1,8,Holyday,-0.7,0.0,7.566666666666666,176.0,Tuesday,0,0,0
2024-12-31 18:30:00,,,,,,,365,1,8,Holyday,-0.7,0.0,7.75,170.5,Tuesday,0,0,0
2024-12-31 18:40:00,,,,,,,365,1,8,Holyday,-0.7,0.0,7.933333333333334,165.0,Tuesday,0,0,0
2024-12-31 18:50:00,,,,,,,365,1,8,Holyday,-0.7,0.0,8.116666666666667,159.5,Tuesday,0,0,0
2024-12-31 19:00:00,,,,,,,365,1,8,Holyday,-0.7,0.0,8.3,154.0,Tuesday,0,0,0
2024-12-31 19:10:00,,,,,,,365,1,8,Holyday,-0.7166666666666667,0.016666666666666666,8.783333333333056,153.16666666666666,Tuesday,0,0,0
2024-12-31 19:20:00,,,,,,,365,1,8,Holyday,-0.7333333333333333,0.03333333333333333,9.26666666666639,152.33333333333334,Tuesday,0,0,0
2024-12-31 19:30:00,,,,,,,365,1,8,Holyday,-0.75,0.05,9.749999999999723,151.5,Tuesday,0,0,0
2024-12-31 19:40:00,,,,,,,365,1,8,Holyday,-0.7666666666666666,0.06666666666666667,10.233333333333057,150.66666666666666,Tuesday,0,0,0
2024-12-31 19:50:00,,,,,,,365,1,8,Holyday,-0.7833333333333333,0.08333333333333333,10.71666666666639,149.83333333333334,Tuesday,0,0,0
2024-12-31 20:00:00,,,,,,,365,1,8,Holyday,-0.7999999999999999,0.1,11.199999999999722,149.0,Tuesday,0,0,0
2024-12-31 20:10:00,,,,,,,365,1,8,Holyday,-0.8,0.15000000000000002,11.25,146.0,Tuesday,0,0,0
2024-12-31 20:20:00,,,,,,,365,1,8,Holyday,-0.8,0.2,11.299999999999999,143.0,Tuesday,0,0,0
2024-12-31 20:30:00,,,,,,,365,1,8,Holyday,-0.8,0.25,11.35,140.0,Tuesday,0,0,0
2024-12-31 20:40:00,,,,,,,365,1,8,Holyday,-0.8,0.30000000000000004,11.399999999999999,137.0,Tuesday,0,0,0
2024-12-31 20:50:00,,,,,,,365,1,8,Holyday,-0.8,0.35,11.45,134.0,Tuesday,0,0,0
2024-12-31 21:00:00,,,,,,,365,1,8,Holyday,-0.8,0.4,11.5,131.0,Tuesday,0,0,0
2024-12-31 21:10:00,,,,,,,365,1,8,Holyday,-0.7833333333333333,0.5,12.099999999999723,128.16666666666666,Tuesday,0,0,0
2024-12-31 21:20:00,,,,,,,365,1,8,Holyday,-0.7666666666666667,0.6000000000000001,12.699999999999722,125.33333333333333,Tuesday,0,0,0
2024-12-31 21:30:00,,,,,,,365,1,8,Holyday,-0.75,0.7,13.299999999999722,122.5,Tuesday,0,0,0
2024-12-31 21:40:00,,,,,,,365,1,8,Holyday,-0.7333333333333334,0.8,13.899999999999721,119.66666666666667,Tuesday,0,0,0
2024-12-31 21:50:00,,,,,,,365,1,8,Holyday,-0.7166666666666667,0.9,14.499999999999723,116.83333333333333,Tuesday,0,0,0
2024-12-31 22:00:00,,,,,,,365,1,8,Holyday,-0.7000000000000001,1.0,15.099999999999723,114.0,Tuesday,0,0,0
2024-12-31 22:10:00,,,,,,,365,1,8,Holyday,-0.5666666666669444,1.05,16.55,117.33333333333333,Tuesday,0,0,0
2024-12-31 22:20:00,,,,,,,365,1,8,Holyday,-0.43333333333361107,1.1,18.0,120.66666666666667,Tuesday,0,0,0
2024-12-31 22:30:00,,,,,,,365,1,8,Holyday,-0.29999999999999993,1.15,19.45,124.0,Tuesday,0,0,0
2024-12-31 22:40:00,,,,,,,365,1,8,Holyday,-0.1666666666669444,1.2,20.9,127.33333333333333,Tuesday,0,0,0
2024-12-31 22:50:00,,,,,,,365,1,8,Holyday,-0.033333333333333326,1.25,22.35,130.66666666666666,Tuesday,0,0,0
2024-12-31 23:00:00,,,,,,,365,1,8,Holyday,0.10000000000000009,1.3,23.799999999999997,134.0,Tuesday,0,0,0
2024-12-31 23:10:00,,,,,,,365,1,8,Holyday,,,,,Tuesday,0,0,0
2024-12-31 23:20:00,,,,,,,365,1,8,Holyday,,,,,Tuesday,0,0,0
2024-12-31 23:30:00,,,,,,,365,1,8,Holyday,,,,,Tuesday,0,0,0
2024-12-31 23:40:00,,,,,,,365,1,8,Holyday,,,,,Tuesday,0,0,0
2024-12-31 23:50:00,,,,,,,365,1,8,Holyday,,,,,Tuesday,0,0,0
